,pos,sentence_idx,word,tag
23005,ADJ,988,grand,_
23006,NC,988,soutien,_
23007,PONCT,988,&quot;,_
23008,PONCT,988,.,_
23009,DELIM,988,Â§,_
23010,NPP,989,e,P
23011,PONCT,989,.,P
23012,DELIM,989,Â§,_
23013,CLS,990,Elle,P
23014,V,990,prend,_
23015,NC,990,plaisir,_
23016,P,990,Ã ,_
23017,VINF,990,Ã©crire,_
23018,CC,990,et,_
23019,CLS,990,on,P
23020,V,990,observe,_
23021,CS,990,que,_
23022,DET,990,le,_
23023,NC,990,texte,_
23024,V,990,est,_
23025,VPP,990,dÃ©stinÃ©,_
23026,P,990,Ã ,_
23027,NPP,990,Kitty,_
23028,PONCT,990,",",_
23029,CLS,990,c',_
23030,V,990,est,_
23031,P,990,en,_
23032,V,990,fait,_
23033,DET,990,le,_
23034,NC,990,nom,_
23035,PROREL,990,qu',_
23036,CLS,990,elle,_
23037,V,990,dÃ©cide,_
23038,P,990,de,_
23039,VINF,990,donner,_
23040,P,990,Ã ,_
23041,DET,990,son,_
23042,NC,990,journal,_
23043,P,990,pour,P
23044,VINF,990,tenter,_
23045,P,990,de,_
23046,VINF,990,transformer,_
23047,P,990,de,_
23048,NC,990,journal,_
23049,P,990,en,_
23050,NC,990,amie,_
23051,PONCT,990,.,_
23052,DELIM,990,Â§,_
23053,PONCT,991,&quot;,P
23054,ADJ,991,chÃ¨re,_
23055,NPP,991,Kitty,_
23056,PONCT,991,&quot;,_
23057,CLS,991,c',_
23058,V,991,est,_
23059,P,991,par,_
23060,DET,991,cette,_
23061,NC,991,phrase,_
23062,PROREL,991,que,_
23063,V,991,commence,_
23064,DET,991,le,_
23065,NC,991,texte,_
23066,PONCT,991,.,_
23067,DELIM,991,Â§,_
23068,DET,992,Le,P
23069,NC,992,texte,_
23070,V,992,est,_
23071,VPP,992,Ã©crit,_
23072,P,992,Ã ,_
23073,DET,992,la,_
23074,ADJ,992,premiÃ¨re,_
23075,NC,992,personne,_
23076,P+D,992,du,_
23077,ADJ,992,singulier,_
23078,CC,992,et,P
23079,P+D,992,au,_
23080,ADJ,992,prÃ©sent,_
23081,P,992,de,_
23082,DET,992,l',_
23083,ADJ,992,indicatif,_
23084,PONCT,992,",",P
23085,CLS,992,il,P
23086,V,992,sagit,_
23087,P,992,d',_
23088,DET,992,une,_
23089,NC,992,narration,_
23090,PONCT,992,.,_
23091,DELIM,992,Â§,_
23092,DET,993,Un,P
23093,NC,993,jeu,_
23094,V,993,est,_
23095,VINF,993,effectuer,_
23096,P,993,entre,_
23097,DET,993,deux,_
23098,ADJ,993,diffÃ©rente,_
23099,NC,993,partie,_
23100,P,993,de,_
23101,DET,993,l',_
23102,NC,993,auteure,_
23103,CLS,993,il,P
23104,CLO,993,y,_
23105,V,993,a,_
23106,ADV,993,donc,_
23107,DET,993,des,_
23108,NC,993,moment,_
23109,CC,993,ou,_
23110,NPP,993,ele,_
23111,V,993,parle,_
23112,P,993,d',_
23113,PRO,993,elle,_
23114,PONCT,993,-,_
23115,ADV,993,mÃªme,_
23116,P,993,Ã ,_
23117,DET,993,la,_
23118,ADJ,993,troisiÃ¨me,_
23119,NC,993,personne,_
23120,CS,993,lorsque,_
23121,CLS,993,elle,_
23122,V,993,parle,_
23123,P,993,de,_
23124,DET,993,son,_
23125,NC,993,cÃ´tÃ©,_
23126,ADJ,993,bon,P
23127,NC,993,cÃ´tÃ©,_
23128,CC,993,ou,_
23129,P,993,de,_
23130,DET,993,son,_
23131,PONCT,993,&quot;,_
23132,ADJ,993,autre,_
23133,NC,993,cÃ´tÃ©,_
23134,PONCT,993,&quot;,_
23135,PONCT,993,.,P
23136,DELIM,993,Â§,_
23137,P,994,Pour,_
23138,VINF,994,rÃ©sumer,_
23139,PONCT,994,",",_
23140,NPP,994,Anne,_
23141,NPP,994,Frank,_
23142,CLR,994,se,_
23143,V,994,confie,_
23144,P,994,dans,_
23145,DET,994,cet,_
23146,NC,994,extrait,_
23147,P,994,en,_
23148,VPR,994,expliquant,_
23149,CS,994,qu',_
23150,CLS,994,elle,_
23151,V,994,a,_
23152,DET,994,deux,_
23153,NC,994,cÃ´tÃ©s,_
23154,PONCT,994,.,P
23155,DELIM,994,Â§,_
23156,PONCT,995,&quot;,_
23157,PONCT,995,",",_
23158,NPP,995,Le,_
23159,NC,995,cÃ´tÃ©,_
23160,ADV,995,plus,_
23161,ADJ,995,beau,_
23162,CC,995,et,_
23163,ADJ,995,meilleur,_
23164,PONCT,995,&quot;,_
23165,P,995,contre,P
23166,PONCT,995,&quot;,_
23167,DET,995,l',_
23168,NPP,995,Anne,_
23169,ADJ,995,insouciante,_
23170,PONCT,995,&quot;,_
23171,PROREL,995,qui,P
23172,V,995,est,_
23173,PONCT,995,&quot;,_
23174,DET,995,l',_
23175,NPP,995,Anne,_
23176,ADJ,995,profonde,_
23177,PONCT,995,&quot;,_
23178,PONCT,995,",",P
23179,PROREL,995,qui,P
23180,V,995,est,_
23181,ADJ,995,gentille,_
23182,PONCT,995,",",_
23183,ADJ,995,douce,_
23184,PONCT,995,",",_
23185,ADJ,995,pure,_
23186,CC,995,et,_
23187,NC,995,silencieue,_
23188,PROREL,995,qui,P
23189,V,995,est,P
23190,ADJ,995,insouciante,P
23191,CC,995,et,_
23192,ADJ,995,joyeuse,_
23193,PONCT,995,.,_
23194,DELIM,995,Â§,_
23195,NPP,996,munÃ©ro,_
23196,NC,996,1,_
23197,DELIM,996,Â§,_
23198,NPP,997,Ã©ait,_
23199,V,997,dÃ©clare,P
23200,V,997,indique,P
23201,ADV,997,donc,_
23202,CS,997,que,_
23203,CLS,997,c',_
23204,V,997,est,_
23205,P,997,pour,_
23206,NPP,997,elled,_
23207,PONCT,997,',_
23208,PONCT,997,.,P
23209,DELIM,997,Â§,_
23210,P,998,Par,_
23211,ADV,998,ailleurs,_
23212,PONCT,998,",",_
23213,CLS,998,on,_
23214,NC,998,rÃ©alitÃ©,P
23215,CS,998,que,P
23216,DET,998,l',_
23217,NC,998,auteure,_
23218,PONCT,998,",",P
23219,PONCT,998,",",P
23220,V,998,est,P
23221,DET,998,le,_
23222,ADJ,998,medu,P
23223,NC,998,journal,P
23224,ADJ,998,Ã©,P
23225,ADV,998,ss,P
23226,ADJ,998,comportementales,P
23227,PONCT,998,.,P
23228,DELIM,998,Â§,_
23229,NC,999,sl,_
23230,NPP,999,Anne,P
23231,NPP,999,Frank,_
23232,V,999,parle,_
23233,PONCT,999,&quot;,P
23234,NC,999,posÃ¨de,P
23235,DELIM,999,Â§,_
23236,DET,1000,Ce,P
23237,NC,1000,journal,_
23238,V,1000,conte,_
23239,DET,1000,l',P
23240,NC,1000,envie,_
23241,P,1000,d',_
23242,NPP,1000,Anne,_
23243,NPP,1000,Frank,_
23244,P,1000,d',_
23245,VINF,1000,Ãªtre,_
23246,ADJ,1000,libre,_
23247,P,1000,d',_
23248,VINF,1000,Ãªtre,_
23249,PROREL,1000,qui,_
23250,CLS,1000,elle,_
23251,V,1000,est,_
23252,ADV,1000,vraiment,_
23253,PONCT,1000,",",_
23254,DET,1000,l',_
23255,NC,1000,envie,_
23256,P,1000,de,_
23257,CLR,1000,se,_
23258,VINF,1000,dÃ©voiler,_
23259,CC,1000,et,_
23260,P,1000,de,_
23261,ADV,1000,ne,_
23262,ADV,1000,pas,_
23263,VINF,1000,avoir,_
23264,NC,1000,peur,_
23265,P,1000,de,_
23266,VINF,1000,montrer,_
23267,DET,1000,sa,_
23268,ADJ,1000,vraie,_
23269,NC,1000,nature,_
23270,PONCT,1000,.,_
23271,DELIM,1000,Â§,_
23272,ADV,1001,Seulement,_
23273,CLS,1001,elle,_
23274,V,1001,explique,_
23275,DET,1001,son,_
23276,NC,1001,problÃ¨me,_
23277,PROREL,1001,qui,_
23278,V,1001,est,_
23279,DET,1001,le,_
23280,NC,1001,pouvoir,_
23281,ADV,1001,trop,_
23282,ADJ,1001,important,_
23283,P,1001,de,_
23284,DET,1001,son,_
23285,ADJ,1001,autre,_
23286,NC,1001,cÃ´tÃ©,_
23287,PROREL,1001,qui,_
23288,V,1001,est,_
23289,PRO,1001,celui,_
23290,PROREL,1001,qu',_
23291,CLS,1001,elle,_
23292,V,1001,montre,_
23293,P,1001,Ã ,P
23294,DET,1001,son,_
23295,NC,1001,entourage,_
23296,PONCT,1001,.,_
23297,DELIM,1001,Â§,_
23298,CLS,1002,Elle,P
23299,ADV,1002,ne,_
23300,CLR,1002,se,_
23301,V,1002,dÃ©voile,_
23302,ADV,1002,alors,_
23303,ADV,1002,pas,_
23304,DET,1002,sa,P
23305,ADJ,1002,vraie,_
23306,NC,1002,nature,_
23307,CS,1002,comme,_
23308,CLS,1002,elle,_
23309,V,1002,aimerait,_
23310,CLO,1002,le,_
23311,VINF,1002,faire,_
23312,CS,1002,si,_
23313,PRO,1002,personne,P
23314,ADV,1002,ne,_
23315,V,1002,pourrait,_
23316,CLO,1002,la,_
23317,VINF,1002,juger,_
23318,P,1002,en,P
23319,NC,1002,revanche,_
23320,CLS,1002,elle,_
23321,V,1002,agit,_
23322,PONCT,1002,&quot;,P
23323,V,1002,joue,_
23324,DET,1002,la,_
23325,NC,1002,comÃ©die,_
23326,PONCT,1002,&quot;,_
23327,NPP,1002,e,P
23328,PONCT,1002,.,P
23329,DELIM,1002,Â§,_
23330,NPP,1003,II,P
23331,NPP,1003,Le,_
23332,NC,1003,texte,_
23333,NPP,1003,c,_
23334,P,1003,d',P
23335,NC,1003,inspiration,_
23336,NC,1003,cible,_
23337,PONCT,1003,",",_
23338,P,1003,cf,_
23339,NC,1003,annexe,_
23340,ADJ,1003,2,_
23341,NC,1003,n,P
23342,DELIM,1003,Â§,_
23343,NPP,1004,III,P
23344,DET,1004,L',_
23345,NC,1004,ecriture,_
23346,P+D,1004,du,_
23347,NC,1004,pastiche,_
23348,NC,1004,m,P
23349,DELIM,1004,Â§,_
23350,DET,1005,Le,P
23351,NC,1005,pastiche,_
23352,V,1005,reprÃ©sent,_
23353,ADV,1005,alors,_
23354,DET,1005,un,_
23355,NC,1005,texte,_
23356,P,1005,d',_
23357,NC,1005,origine,_
23358,ADJ,1005,e,P
23359,NC,1005,genre,_
23360,ADJ,1005,Ce,P
23361,NC,1005,dossier,_
23362,V,1005,reprÃ©sente,_
23363,ADV,1005,alors,_
23364,DET,1005,un,_
23365,NC,1005,texte,_
23366,P,1005,de,_
23367,NC,1005,genre,_
23368,NC,1005,journal,_
23369,V,1005,intime,_
23370,VINF,1005,pasticher,_
23371,P,1005,en,_
23372,NC,1005,texte,_
23373,P,1005,de,_
23374,NC,1005,genre,_
23375,NC,1005,discours,_
23376,ADJ,1005,politique,_
23377,PONCT,1005,.,_
23378,DELIM,1005,Â§,_
23379,DET,1006,Le,P
23380,NC,1006,texte,_
23381,NC,1006,source,_
23382,PONCT,1006,",",P
23383,DELIM,1006,Â§,_
23384,DET,1007,l',_
23385,NC,1007,exrait,_
23386,P+D,1007,du,_
23387,NC,1007,journal,_
23388,P,1007,d',_
23389,NPP,1007,Anne,_
23390,NPP,1007,Frank,_
23391,PONCT,1007,",",_
23392,CLO,1007,m',P
23393,V,1007,a,_
23394,VPP,1007,fait,_
23395,VINF,1007,penser,_
23396,P,1007,Ã ,_
23397,DET,1007,une,_
23398,NC,1007,bataille,_
23399,P,1007,entre,P
23400,DET,1007,ses,_
23401,ADJ,1007,deux,_
23402,NC,1007,cÃ´tÃ©s,_
23403,PONCT,1007,",",_
23404,P,1007,comme,_
23405,DET,1007,une,_
23406,NC,1007,lutte,_
23407,P,1007,d',P
23408,DET,1007,un,_
23409,NC,1007,Ã©lÃ©ment,_
23410,ADJ,1007,grave,_
23411,ADJ,1007,contraignant,P
23412,PONCT,1007,",",_
23413,CC,1007,voire,_
23414,ADJ,1007,dangeureux,_
23415,PONCT,1007,.,_
23416,DELIM,1007,Â§,_
23417,PONCT,1008,",",P
23418,DELIM,1008,Â§,_
23419,CLS,1009,J',P
23420,V,1009,ai,_
23421,ADV,1009,alors,_
23422,V,1009,dÃ©cide,_
23423,ADV,1009,Ã©,P
23424,P,1009,de,_
23425,VINF,1009,choisir,P
23426,DET,1009,un,_
23427,NC,1009,texte,_
23428,NC,1009,cible,_
23429,P,1009,d',P
23430,NC,1009,inspiration,_
23431,NC,1009,cible,_
23432,PROREL,1009,qui,P
23433,ADV,1009,pouvai,_
23434,CLS,1009,ce,P
23435,V,1009,rapprochait,_
23436,P,1009,de,_
23437,DET,1009,ce,_
23438,NC,1009,thÃ¨me,_
23439,ADV,1009,afin,_
23440,P,1009,d',P
23441,VINF,1009,Ã©crire,_
23442,DET,1009,un,_
23443,NC,1009,discours,_
23444,ADJ,1009,politique,_
23445,P,1009,d',_
23446,NC,1009,avertissement,_
23447,P,1009,de,P
23448,NC,1009,combat,_
23449,P,1009,entre,_
23450,DET,1009,ses,_
23451,ADJ,1009,deux,_
23452,NC,1009,cÃ´tÃ©s,_
23453,P,1009,d',_
23454,DET,1009,une,_
23455,NC,1009,personnalitÃ©,_
23456,PONCT,1009,.,_
23457,DELIM,1009,Â§,_
23458,DET,1010,Ce,P
23459,NC,1010,texte,_
23460,P,1010,d',P
23461,NC,1010,inspiration,_
23462,NC,1010,cible,_
23463,V,1010,est,_
23464,ADV,1010,fort,_
23465,P,1010,en,_
23466,NC,1010,averissement,P
23467,V,1010,prend,P
23468,V,1010,rÃ©alise,P
23469,DET,1010,l',_
23470,NC,1010,importance,_
23471,PROREL,1010,que,P
23472,CLS,1010,j',_
23473,V,1010,ai,_
23474,P,1010,pour,P
23475,NC,1010,e,P
23476,ADV,1010,nt,P
23477,P,1010,par,P
23478,NC,1010,rapport,_
23479,P+D,1010,aux,_
23480,NC,1010,menaces,_
23481,P+D,1010,du,_
23482,NC,1010,terrorisme,_
23483,PONCT,1010,.,_
23484,DELIM,1010,Â§,_
23485,DET,1011,L',P
23486,ADJ,1011,Ã©crit,_
23487,P,1011,de,_
23488,CLR,1011,se,_
23489,NC,1011,pastiche,_
23490,V,1011,est,_
23491,ADV,1011,donc,_
23492,DET,1011,un,_
23493,NC,1011,discours,_
23494,ADJ,1011,politique,_
23495,ADJ,1011,parlant,P
23496,P+D,1011,du,_
23497,NC,1011,problÃ¨me,_
23498,P,1011,d',_
23499,NPP,1011,Anne,_
23500,NPP,1011,Frank,_
23501,PONCT,1011,.,_
23502,DELIM,1011,Â§,_
23503,ADJ,1012,L,_
23504,NC,1012,exposition,P
23505,P,1012,de,_
23506,DET,1012,son,_
23507,NC,1012,problÃ¨me,_
23508,V,1012,est,_
23509,VPP,1012,faite,_
23510,P,1012,de,_
23511,NC,1012,sorte,_
23512,CS,1012,que,_
23513,PRO,1012,cela,_
23514,VS,1012,devienne,_
23515,DET,1012,un,_
23516,NC,1012,problÃ¨me,_
23517,P,1012,de,_
23518,NC,1012,sociÃ©tÃ©,_
23519,PROREL,1012,qui,_
23520,V,1012,concerne,_
23521,NC,1012,caque,_
23522,NC,1012,individu,_
23523,NC,1012,h,P
23524,ADJ,1012,Le,P
23525,NC,1012,dÃ©voilement,_
23526,VPP,1012,annoncÃ©,P
23527,PONCT,1012,.,P
23528,DELIM,1012,Â§,_
23529,P,1013,En,_
23530,NC,1013,effet,_
23531,ADJ,1013,in,_
23532,V,1013,est,_
23533,VPP,1013,annoncÃ©,_
23534,P,1013,comme,_
23535,DET,1013,un,_
23536,ADJ,1013,rÃ©el,_
23537,NC,1013,problÃ¨me,_
23538,P,1013,de,_
23539,NC,1013,sociÃ©tÃ©,_
23540,PROREL,1013,que,_
23541,CLS,1013,nous,_
23542,V,1013,devons,_
23543,VINF,1013,vaincre,_
23544,ADV,1013,ensemble,_
23545,PONCT,1013,.,_
23546,DELIM,1013,Â§,_
23547,NC,1014,analyse,P
23548,ADJ,1014,linÃ©aire,_
23549,P,1014,de,_
23550,DET,1014,l',_
23551,NC,1014,Ã©criture,_
23552,P+D,1014,du,_
23553,NC,1014,pastiche,_
23554,DELIM,1014,Â§,_
23555,DET,1015,Le,P
23556,NC,1015,genre,_
23557,P+D,1015,du,_
23558,NC,1015,jounal,_
23559,ADJ,1015,intime,_
23560,V,1015,a,P
23561,DET,1015,un,_
23562,NC,1015,systÃ¨me,_
23563,P,1015,de,_
23564,NC,1015,datation,_
23565,PONCT,1015,",",_
23566,P,1015,en,_
23567,NC,1015,effet,_
23568,P+D,1015,au,_
23569,NC,1015,dÃ©but,_
23570,P,1015,de,_
23571,DET,1015,chaque,_
23572,NC,1015,Ã©crit,_
23573,PONCT,1015,",",_
23574,DET,1015,l',_
23575,NC,1015,auteur,_
23576,V,1015,introduit,_
23577,DET,1015,la,P
23578,NC,1015,date,_
23579,P,1015,comme,_
23580,NC,1015,commencement,_
23581,PONCT,1015,.,P
23582,DELIM,1015,Â§,_
23583,DET,1016,Ce,P
23584,NC,1016,phÃ©nomÃ¨ne,_
23585,CLR,1016,se,_
23586,V,1016,retrouve,_
23587,P,1016,dans,_
23588,DET,1016,le,_
23589,NC,1016,discours,_
23590,ADJ,1016,politique,_
23591,PONCT,1016,",",_
23592,NC,1016,retranscri,_
23593,P,1016,Ã ,_
23594,DET,1016,l',_
23595,NC,1016,Ã©crit,_
23596,PONCT,1016,.,_
23597,DELIM,1016,Â§,_
23598,DET,1017,La,_
23599,NC,1017,date,_
23600,CLR,1017,se,_
23601,V,1017,doit,_
23602,P,1017,d',_
23603,VINF,1017,Ãªtre,_
23604,VPP,1017,signalÃ©,P
23605,ADV,1017,ainsi,_
23606,CS,1017,que,P
23607,DET,1017,le,_
23608,NC,1017,lieu,_
23609,PONCT,1017,.,_
23610,DELIM,1017,Â§,_
23611,DET,1018,Le,P
23612,NC,1018,pastiche,_
23613,V,1018,contient,P
23614,ADV,1018,donc,_
23615,DET,1018,la,_
23616,NC,1018,date,_
23617,P,1018,d',_
23618,NC,1018,Ã©criture,_
23619,P+D,1018,du,_
23620,NC,1018,journal,_
23621,P,1018,avec,_
23622,DET,1018,le,_
23623,NC,1018,lieu,_
23624,P+D,1018,du,_
23625,NC,1018,genre,_
23626,NC,1018,cible,_
23627,ADV,1018,afin,_
23628,P,1018,de,_
23629,VINF,1018,justifier,P
23630,P+D,1018,du,P
23631,NC,1018,discours,_
23632,ADJ,1018,potilique,_
23633,P,1018,avec,_
23634,DET,1018,le,_
23635,NC,1018,lieu,_
23636,PONCT,1018,&quot;,_
23637,NC,1018,Palais,P
23638,P,1018,de,_
23639,DET,1018,l',_
23640,NPP,1018,ElysÃ©e,_
23641,PONCT,1018,&quot;,_
23642,P,1018,dans,P
23643,DET,1018,la,_
23644,ADJ,1018,mÃªme,_
23645,NC,1018,prÃ©sentation,_
23646,VPP,1018,utilisÃ©,P
23647,P,1018,par,_
23648,DET,1018,le,_
23649,NC,1018,texte,_
23650,NC,1018,cible,_
23651,PONCT,1018,.,_
23652,DELIM,1018,Â§,_
23653,P,1019,Par,P
23654,NPP,1019,ailleur,_
23655,PONCT,1019,",",_
23656,DET,1019,le,_
23657,NC,1019,discours,P
23658,ADJ,1019,politique,_
23659,V,1019,a,P
23660,P,1019,comme,_
23661,NC,1019,introdction,_
23662,P,1019,d',_
23663,VINF,1019,Ã©noncer,_
23664,DET,1019,les,_
23665,NC,1019,personnes,_
23666,P,1019,Ã ,P
23667,PROREL,1019,qui,_
23668,CLR,1019,s',P
23669,V,1019,adresse,_
23670,DET,1019,le,P
23671,NC,1019,discours,_
23672,PONCT,1019,.,_
23673,DELIM,1019,Â§,_
23674,ADV,1020,Ici,P
23675,PONCT,1020,",",_
23676,NPP,1020,l,P
23677,NPP,1020,AprÃ¨s,P
23678,PONCT,1020,&quot;,_
23679,NC,1020,madame,_
23680,PONCT,1020,",",_
23681,NC,1020,Messieurs,_
23682,PONCT,1020,&quot;,_
23683,PONCT,1020,&quot;,P
23684,CLS,1020,j',_
23685,V,1020,ai,_
23686,VINF,1020,laisser,P
23687,ADJ,1020,Ã©,P
23688,NPP,1020,Kitty,_
23689,P,1020,comme,P
23690,NC,1020,receveur,P
23691,P,1020,de,_
23692,NC,1020,discours,_
23693,PONCT,1020,.,_
23694,DELIM,1020,Â§,_
23695,CS,1021,Si,P
23696,NPP,1021,Anne,_
23697,NPP,1021,Frank,_
23698,ADV,1021,n',_
23699,V,1021,avais,_
23700,ADV,1021,pas,_
23701,VPP,1021,donnÃ©,_
23702,P,1021,de,_
23703,NC,1021,surnom,_
23704,P,1021,Ã ,_
23705,DET,1021,son,_
23706,NC,1021,journal,_
23707,ADJ,1021,intime,_
23708,PONCT,1021,",",_
23709,CC,1021,et,P
23710,V,1021,introduit,_
23711,PRO,1021,celui,_
23712,P,1021,par,P
23713,PONCT,1021,&quot;,_
23714,ADJ,1021,cher,_
23715,NC,1021,journal,_
23716,PONCT,1021,&quot;,_
23717,CLS,1021,je,P
23718,ADV,1021,n',_
23719,V,1021,aurai,_
23720,ADV,1021,pas,_
23721,VINF,1021,dÃ©cider,_
23722,P,1021,de,_
23723,VINF,1021,parder,_
23724,DET,1021,ses,_
23725,NC,1021,propos,_
23726,PONCT,1021,.,P
23727,DELIM,1021,Â§,_
23728,ADV,1022,Seulement,_
23729,ADV,1022,ici,_
23730,PONCT,1022,",",_
23731,P,1022,sans,P
23732,DET,1022,la,_
23733,NC,1022,connaissance,_
23734,PROREL,1022,qu',_
23735,CLS,1022,il,_
23736,V,1022,sagit,_
23737,P+D,1022,du,_
23738,NC,1022,journal,_
23739,P,1022,en,_
23740,NC,1022,rÃ©alitÃ©,_
23741,PONCT,1022,",",P
23742,NPP,1022,Kitty,_
23743,V,1022,peut,_
23744,VINF,1022,reprÃ©senter,_
23745,DET,1022,un,_
23746,ADJ,1022,rÃ©el,_
23747,NC,1022,intelocuteur,_
23748,PONCT,1022,",",_
23749,PRO,1022,ce,_
23750,PROREL,1022,que,_
23751,P,1022,d',_
23752,NPP,1022,ailleur,_
23753,V,1022,aurait,_
23754,VPP,1022,aimÃ©,_
23755,NPP,1022,Anne,_
23756,NPP,1022,Frank,_
23757,P,1022,en,P
23758,CLO,1022,lui,_
23759,VPR,1022,donnant,_
23760,DET,1022,ce,_
23761,NC,1022,prÃ©nom,_
23762,PONCT,1022,.,_
23763,DELIM,1022,Â§,_
23764,DET,1023,Les,P
23765,NC,1023,Ã©lÃ©ments,_
23766,P+D,1023,du,_
23767,NC,1023,genre,_
23768,DELIM,1023,Â§,_
23769,P,1024,Pour,P
23770,DET,1024,la,_
23771,NC,1024,mise,_
23772,P,1024,en,_
23773,NC,1024,page,_
23774,DET,1024,ce,P
23775,NC,1024,pastiche,_
23776,V,1024,est,_
23777,VPP,1024,rÃ©digÃ©,_
23778,ADV,1024,uniquement,_
23779,DELIM,1024,Â§,_
23780,DET,1025,La,P
23781,NC,1025,mise,_
23782,P,1025,en,_
23783,NC,1025,page,_
23784,P,1025,de,_
23785,DET,1025,ce,_
23786,NC,1025,pastiche,_
23787,V,1025,est,_
23788,PRO,1025,celle,_
23789,P+D,1025,du,_
23790,NC,1025,texte,_
23791,NC,1025,cible,_
23792,PONCT,1025,",",_
23793,DET,1025,le,_
23794,NC,1025,discours,_
23795,ADJ,1025,politique,_
23796,PONCT,1025,.,_
23797,DELIM,1025,Â§,_
23798,V,1026,a,P
23799,DET,1026,une,_
23800,ADJ,1026,particuliÃ¨re,P
23801,NC,1026,s,P
23802,DELIM,1026,Â§,_
23803,DET,1027,Ce,P
23804,NC,1027,pastiche,_
23805,V,1027,est,_
23806,ADV,1027,rÃ©gigÃ©,_
23807,P,1027,Ã ,_
23808,DET,1027,la,_
23809,ADJ,1027,premiÃ¨re,_
23810,NC,1027,personne,_
23811,P+D,1027,du,_
23812,ADJ,1027,singulier,_
23813,PONCT,1027,",",_
23814,DET,1027,le,P
23815,NC,1027,discours,_
23816,V,1027,parle,_
23817,ADV,1027,essentiellement,_
23818,P,1027,de,_
23819,DET,1027,l',_
23820,NPP,1027,aurateur,_
23821,NPP,1027,o,P
23822,CC,1027,et,P
23823,P,1027,de,_
23824,DET,1027,son,_
23825,NC,1027,problÃ¨me,_
23826,PONCT,1027,",",_
23827,P,1027,en,_
23828,CLO,1027,le,_
23829,VPR,1027,rapportant,_
23830,P,1027,Ã ,_
23831,DET,1027,un,_
23832,NC,1027,problÃ¨me,_
23833,ADJ,1027,commun,_
23834,PROREL,1027,qui,_
23835,V,1027,touche,_
23836,DET,1027,l',_
23837,NC,1027,ensemble,_
23838,P,1027,de,_
23839,DET,1027,la,_
23840,NC,1027,sociÃ©tÃ©,_
23841,PONCT,1027,",",_
23842,DET,1027,la,P
23843,ADJ,1027,premiÃ¨re,_
23844,NC,1027,personne,_
23845,P+D,1027,du,_
23846,NC,1027,pluriel,_
23847,V,1027,est,_
23848,ADV,1027,alors,_
23849,VINF,1027,employer,_
23850,PONCT,1027,",",_
23851,ADV,1027,c,_
23852,CS,1027,comme,P
23853,CLS,1027,il,_
23854,CLO,1027,l',_
23855,V,1027,est,_
23856,P,1027,dans,_
23857,DET,1027,le,_
23858,NC,1027,journal,_
23859,V,1027,intime,_
23860,PRO,1027,ce,P
23861,PROREL,1027,qui,_
23862,V,1027,est,_
23863,PRO,1027,une,_
23864,P+D,1027,des,_
23865,NC,1027,caractÃ©ristique,_
23866,P+D,1027,du,_
23867,NC,1027,discours,_
23868,ADJ,1027,politique,_
23869,PONCT,1027,.,_
23870,DELIM,1027,Â§,_
23871,NC,1028,s,P
23872,DELIM,1028,Â§,_
23873,DET,1029,Le,P
23874,ADJ,1029,premiÃ¨re,_
23875,NC,1029,personne,_
23876,P+D,1029,du,_
23877,NC,1029,pluriel,P
23878,V,1029,est,_
23879,ADV,1029,souvent,_
23880,VPP,1029,utilisÃ©e,_
23881,ADV,1029,afin,_
23882,CS,1029,que,_
23883,DET,1029,chaque,_
23884,NC,1029,interlocuteur,_
23885,CLR,1029,se,_
23886,V,1029,sentent,_
23887,ADV,1029,s,P
23888,VPP,1029,concernÃ©s,P
23889,PONCT,1029,.,_
23890,DELIM,1029,Â§,_
23891,NC,1030,temps,P
23892,PONCT,1030,.,_
23893,DELIM,1030,Â§,_
23894,PONCT,1031,.,_
23895,DELIM,1031,Â§,_
23896,NPP,1032,Ã©,P
23897,NPP,1032,De,P
23898,ADJ,1032,nombreux,_
23899,NC,1032,termes,_
23900,V,1032,sont,_
23901,VPP,1032,introduits,_
23902,ADV,1032,afin,_
23903,P,1032,de,_
23904,VINF,1032,crÃ©er,_
23905,DET,1032,le,_
23906,NC,1032,pastiche,_
23907,P,1032,de,_
23908,NC,1032,genre,_
23909,ADJ,1032,cible,_
23910,NC,1032,discours,_
23911,ADJ,1032,politique,_
23912,ADV,1032,afin,_
23913,P,1032,de,_
23914,VINF,1032,faire,_
23915,VINF,1032,passer,_
23916,DET,1032,le,_
23917,NC,1032,message,_
23918,P,1032,de,_
23919,NC,1032,gravitÃ©,P
23920,CC,1032,et,_
23921,NC,1032,combat,_
23922,VPP,1032,exposÃ©,_
23923,P,1032,par,P
23924,DET,1032,l',_
23925,NC,1032,orateur,_
23926,PONCT,1032,:,_
23927,PONCT,1032,',_
23928,VINF,1032,transformer,P
23929,DET,1032,ce,_
23930,NC,1032,problÃ¨me,_
23931,NC,1032,personnel,_
23932,P,1032,en,P
23933,NC,1032,problÃ¨me,_
23934,ADJ,1032,collectif,_
23935,PONCT,1032,:,_
23936,PONCT,1032,&quot;,_
23937,DELIM,1032,Â§,_
23938,ADV,1033,PremiÃ¨rement,P
23939,DET,1033,le,_
23940,NC,1033,pastiche,_
23941,V,1033,apporte,_
23942,DET,1033,une,_
23943,NC,1033,exposition,_
23944,ADJ,1033,nouvelle,_
23945,P+D,1033,du,_
23946,NC,1033,problÃ¨me,_
23947,P,1033,d',_
23948,NPP,1033,Anne,_
